product_id,product_name,manufacturer,Capacity,calories,sodium,sugars,protein,category
2026,갈릭버터 크룽칩,(주)서울쿠키컴퍼니,50,446,506,24,8,과자
2027,강릉커피건빵,윤스디저트팩토리,120,433,323,20.3,8.8,과자
2028,강원도가 나에게 감자래요 갈릭버터맛,(주)더루트컴퍼니2공장,60,567,175,1.67,6.67,과자
2029,강원도가 나에게 감자래요 소금맛,(주)더루트컴퍼니2공장,60,520,308,0,6.67,과자
2030,강원도가 나에게 감자래요 치즈맛,(주)더루트컴퍼니2공장,60,535,178,1.67,6.67,과자
2031,갸또 바스크 아나나스,주식회사 메종조 라보,122,358,125,21.35,3.99,과자
2032,건강하죽,(주)더비,32,516,313,28.13,6.25,과자
2033,경방 금산 담은 인삼칩,화신영농조합법인,15,600,0,20,6.67,과자
2034,경주(연필형)쫀드기,남일제과,100,351,652,32,6,과자
2035,고단백 크런치놀라 고소한 크런치넛츠,(주)해오름식품,80,493,67,7.59,14.61,과자
2036,고단백 크런치놀라 달콤한 트리플오트,(주)해오름식품,80,486,169,17.68,12.5,과자
2037,고단백 크런치놀라 상큼한 코코넛베리,(주)해오름식품,80,467,121,17.87,12,과자
2038,고메포테토 트러플머스터드맛,(주)농심,40,563,575,8.25,4.5,과자
2039,고소바삭한 보리과자,농업회사법인 조은제과 주식회사,100,390,8,31.17,6.24,과자
2040,곡물가득 크리스피롤 치즈,(주)태광웰푸드,150,620,140,12,4,과자
2041,곡물가득오란다,춘향골사람들 영농조합법인,20,452,60,14.74,5.81,과자
2042,곡물그대로21 크런치 크리스피볼 초코앤딸기,(주)개미식품,100,495,81,22.53,4.73,과자
2043,곡물크런치바,두드림빵굼터,28,378,233,0.71,7.14,과자
2044,곰곰 버터와플,(주)삼아인터내셔날,189,516,274,33.36,6.08,과자
2045,공주알밤두부칩,두두담농업회사법인(주),100,449,308,26,12,과자
2046,구름사또 레드,(주)더하이,100,478,9,7.49,5.41,과자
2047,구름사또 옐로우,(주)더하이,100,389,0,1.13,7.59,과자
2048,구름사또 퍼플,(주)더하이,100,475,9,4.89,5.69,과자
2049,구미까불이,해마루건강푸드,100,496,191,15.33,7.78,과자
2050,구미愛오란다,해마루건강푸드,240,90,396,2.88,0.96,과자
2051,구운 주먹밥쿵야 김맛,해태가루비(주),110,533,667,6.67,3.33,과자
2052,구운감자슬림 솔티드허브토핑맛,훼미리식품주식회사,80,475,1000,15,5,과자
2053,구운오징어땅콩볼,(주)우농,540,470,280,19.94,8.84,과자
2054,구움쿠킷 초코칩,브레드팜,40,447,597,12.82,21.59,과자
2055,구워 만든 곡물그대로21 츄러스,(주)개미식품,100,537,45,21.53,2.48,과자
2056,구워만든 곡물 그대로21 자색고구마맛,(주)개미식품,100,594,108,12.93,4.24,과자
2057,국산쌀로구운 크리스피 딸기롤,(주)태광웰푸드,153,530,140,6,5,과자
2058,귀리튀밥,농업회사법인(주)맘모스,5000,382,4,0,13.2,과자
2059,그래틴트 오리지널,(주)아우노,25,394,325,27,6,과자
2060,그래틴트 카카오,(주)아우노,25,404,327,26,7,과자
2061,그린바질 오트룽지,(주)서울쿠키컴퍼니,30,180,57,0,3.33,과자
2062,글루텐프리 병아리콩 단백칩,마늘빵집,30,467,400,13.33,11,과자
2063,기름제로 현미칩 매운맛,(주)푸디스,60,381,162,8,7.83,과자
2064,기운내바,척주명과,168.51,476,8,22.5,16.5,과자
2065,김천샌드,주식회사 오야오얏식품연구소,207,522,260,20.87,5.65,과자
2066,까불이오란다,보리사랑,1000,480,208,22.7,6.9,과자
2067,꼬마오징어땅콩볼,(주)우농,500,470,320,19,8,과자
2068,꼬북칩 사워크림 어니언맛,(주)오리온 제5청주공장,160,536,714,3.57,3.57,과자
2069,꼬북칩 초코츄러스맛(캐나다 전용),(주)오리온 제5청주공장,481,520,250,30,6.67,과자
2070,꼬북칩 푸에고맛,(주)오리온 제5청주공장,160,536,750,3.57,3.57,과자
2071,꽃길만오란다,레몬하우스,35,529,114,34.29,14.29,과자
2072,꽃마 영양바,강봉석조청(주)농업회사법인,35,521,21,14.7,17.55,과자
2073,꿀 오란다,(주)모애당,100,421,176,25,7,과자
2074,꿀꿀러스크,주식회사 싱싱푸드,100,431,599,10.06,8.54,과자
2075,나나스틱롤,(주)개미식품,100,555,1438,19.27,2.83,과자
2076,나는 뻥이에오 고소한맛,올바름,40,353,0,0,7.5,과자
2077,나는 뻥이에오 사과맛,올바름,40,358,0,2.5,7.5,과자
2078,나만 버터갈릭 프레첼,(주)제이앤이 아산공장,60,856,1100,9.6,15.17,과자
2079,나만 어니언치즈 프레첼,(주)제이앤이 아산공장,60,866,1128,9.45,15.12,과자
2080,나만 허니버터 프레첼,(주)제이앤이 아산공장,60,511,616,6.68,8.74,과자
2081,나초칩 치즈맛,(주)델토리,80,415,870,7,5,과자
2082,나쵸칩 치즈버터맛,미찌푸드 주식회사,135,517,539,3.55,5.72,과자
2083,남원새청뜰 전통불고기맛김부각,새청뜰식품,50,547,1036,4.17,13.86,과자
2084,남원새청뜰 전통양파맛김부각,새청뜰식품,50,552,941,2.71,14.14,과자
2085,남원새청뜰 전통와사비맛김부각,새청뜰식품,50,563,1014,2.05,14.58,과자
2086,남해 유자 소보루파이,(주)초코텍,320,495,263,25,5,과자
2087,납작 그래놀라 플레인,(주)해오름식품,200,530,6,19.71,13.37,과자
2088,내반쪽 곤약쫀득이,정이푸드,45,340,689,37.78,6.67,과자
2089,너랑나랑 단감오란다,주식회사 시즌잇,250,409,142,20.64,6.12,과자
2090,너랑나랑 초코오란다,주식회사 시즌잇,360,458,148,23,6.61,과자
2091,넛넛(감태),주식회사 헬씨스토리,42,536,45,16.67,14.29,과자
2092,넛넛(흑미),주식회사 헬씨스토리,44,518,39,15.91,15.91,과자
2093,넷플릭스 나쵸&치즈,(주)델토리,75,531,350,2,6,과자
2094,농협 쌀로팝 대파크림맛,농업회사법인 오리온농협 주식회사,155,498,461,2.32,5.53,과자
2095,농협 쌀로팝 매콤떡볶이맛,농업회사법인 오리온농협 주식회사,155,488,414,2.19,5.63,과자
2096,농협 우리쌀칩 꿀조청맛,청원생명농협쌀조합공동사업법인,100,402,93,11.43,6.82,과자
2097,누룽지 맛 wellbeing 뻥튀기,오케이뻥,100,389,132,2.37,9.95,과자
2098,누룽지 쏙 현미칩,농업회사 법인 자연가(유)2공장,40,750,0,2.5,12.5,과자
2099,누룽지 코리안 라이스칩스 로스티드 씨위드(NURUNGJI KOREAN RICE CHIPS ROASTED SEAWEED),(주)푸디스,60,387,463,8.68,8.06,과자
2100,누룽지가 들어간 고소한 뻥튀기,올바름,100,396,210,0.48,6.97,과자
2101,누룽지과자,엔에프푸드,10,390,620,21,6.6,과자
2102,누룽지뻥 오란다 강정,주식회사 가치채움,260,427,196,18.29,5.74,과자
2103,누룽지킹,노벨푸드,100,20,2,1,1,과자
2104,누텔라바닐라,비비당,300,497,41,34,6.4,과자
2105,눈을감자 블랙트러플맛,(주)오리온 제2익산공장,113,520,567,2.5,6.67,과자
2106,다르다 라이스칩 김치맛,(주)제이앤이 아산공장,50,484,882,2.25,7.5,과자
2107,다이제 샌드 초코스프레드,(주)오리온 제2익산공장,98,504,490,24.49,6.12,과자
2108,다크초콜릿빼빼시에,오늘디저트,40,455,38,27.5,7.5,과자
2109,단백질칩 버터구이오징어맛,(주)오리온제4청주공장,60,497,717,8.33,20,과자
2110,단백질칩 칠리살사맛,(주)오리온제4청주공장,60,488,783,10,20,과자
2111,단백한 불닭볼,(주)개미식품,100,490,654,4.09,21.17,과자
2112,단백한 치즈볼,(주)개미식품,100,424,1459,15,22.57,과자
2113,단짠바닐라 다쿠아즈,자매제과팩토리,56,464,118,44.64,10.71,과자
2114,단호박wellbeing 뻥튀기,오케이뻥,100,394,136,1.29,9.95,과자
2115,단호박과자,엔에프푸드,10,424,3600,9,13,과자
2116,달곰삼삼 양파스틱 오리지널,주식회사 미송웰푸드,150,440,340,7,1,과자
2117,달달오란다,에스와이푸드,100,427,227,1.41,7.72,과자
2118,달도농 단감링,주식회사 이음새 농업회사법인,20,425,320,17,6.5,과자
2119,달도농 딸기링,주식회사 이음새 농업회사법인,20,400,265,16,6,과자
2120,달도농 초코링,주식회사 이음새 농업회사법인,20,420,245,21,10.5,과자
2121,달콤 옥수수송이,주식회사 이음새 농업회사법인,25,384,0,12,4,과자
2122,달콤갈릭버터베이글칩,(주)아인츠푸드 성남공장,60,255,255,21.67,6.67,과자
2123,달콤허니버터베이글칩,(주)아인츠푸드 성남공장,60,248,217,21.67,5,과자
2124,닭가슴살단백질바석류,(주)삼아인터내셔날,46,522,175,19.14,18.96,과자
2125,담곰이 화이트초코건빵,(주)델토리,60,495,227,30.01,7.27,과자
2126,담곰이 화이트초코별,(주)델토리,60,561,117,27.17,5.75,과자
2127,담어가 김치누룽지칩,무안백련지 토종갓(주)농업회사법인,50,395,1123,3.2,7.8,과자
2128,담어가 치즈누룽지칩,무안백련지 토종갓(주)농업회사법인,50,416,198,0,11.4,과자
2129,담어가 코코넛누룽지칩,무안백련지 토종갓(주)농업회사법인,50,400,1,0,7.6,과자
2130,담어가 퀴노아누룽지칩,무안백련지 토종갓(주)농업회사법인,50,423,6,0,7.6,과자
2131,담어가 현미누룽지칩,무안백련지 토종갓(주)농업회사법인,50,400,1,0,7.6,과자
2132,당근 떡뻥,(주)쌀과자마을,30,243,0,0,3.33,과자
2133,대추 크리스피롤,(주)태광웰푸드,200,584,191,10.39,3.95,과자
2134,더블치즈 다쿠아즈,자매제과팩토리,60,433,110,41.67,10,과자
2135,데이오브 프로틴 그래놀라 베리,(주)아우노,200,321,464,1.03,42.93,과자
2136,데이오브 프로틴 그래놀라 초코,(주)아우노,200,332,505,0,40.49,과자
2137,도담쌀 당컷칩,증안리약초마을협동조합,30,367,17,0,16.67,과자
2138,독도섬 크런치,(주)달그래,2070,499,197,46,5,과자
2139,돌가마 김부각,함지박(주),100,367,686,0.2,8.9,과자
2140,돼지바 다쿠아즈,자매제과팩토리,100,520,130,50,12,과자
2141,"돼지바,바닐라,자몽요거트",명품디저트,120,474,51,38.22,4.87,과자
2142,두 번 구운 옥수수 뻥튀기,번영푸드 주식회사,100,380,220,3,12,과자
2143,두부쉐킷 와사비맛,(주)코스모스제과,100,480,888,1.79,7.34,과자
2144,두부쉐킷 콘소메맛,(주)코스모스제과,100,475,602,2.16,7.41,과자
2145,든든해,주식회사강동오케익,80,304,151,20.59,9.1,과자
2146,디어베베 유기농 떡뻥 그린,청오건강농업회사법인주식회사 5공장,30,384,6,0.4,6.9,과자
2147,디어베베 유기농 떡뻥 레드,청오건강농업회사법인주식회사 5공장,30,388,16,0.37,7.7,과자
2148,디어베베 유기농 떡뻥 백미,청오건강농업회사법인주식회사 5공장,30,383,2,0,10.1,과자
2149,딱좋은스틱,(주) 청우식품,50,436,720,24,8,과자
2150,딸기 오란다,까롱한날,40,350,3,12.5,2.5,과자
2151,딸기 한입 크리스피롤,(주)태광웰푸드,70,590,130,13,3,과자
2152,딸기우유빼빼쿠아즈,오늘디저트,35,371,44,31.14,6,과자
2153,딸기크런치빼빼시에,오늘디저트,40,365,65,25,7.5,과자
2154,딸기크림커스터드샌드,주식회사제키스 제2공장,100,458,86,20,9,과자
2155,땅콩건빵,상일식품(주),65,446,492,20,7.69,과자
2156,땅콩과자,일광제과,200,451,63,25,7,과자
2157,땅콩크림 오란다,넛쯔공방,150,496,125,30.42,7.39,과자
2158,라면까불이,조은식품,430,507,424,4.1,7.6,과자
2159,라이스데이 쌀과자,라이스데이,60,405,55,0,10,과자
2160,라이스칩 블루베리 사과,미듬영농조합법인 제2공장,10,380,0,0,10,과자
2161,라이스칩 자색고구마 단호박,미듬영농조합법인 제2공장,10,380,0,0,10,과자
2162,라즈베리가나슈,비비당,300,488,53,32.3,6.43,과자
2163,래밍턴 다쿠아즈,자매제과팩토리,78,333,85,32.05,7.69,과자
2164,로티로리 둥실 소프트콘 군옥수수,주식회사다원F&B,25,545,114,5.3,4.7,과자
2165,로티로리 둥실 소프트콘 군옥수수,주식회사 오늘도,25,536,153,6.78,4.86,과자
2166,로티로리 둥실 소프트콘 바나나,주식회사다원F&B,25,570,55,7.7,3.6,과자
2167,로티로리 둥실 소프트콘 바나나,주식회사 오늘도,25,526,130,5.26,4.14,과자
2168,루솔 유기농 현미쌀과자 단호박브로콜리,백년에프엔디,25,444,590,22.56,10.67,과자
2169,루솔 유기농 현미쌀과자 블루베리치즈,백년에프엔디,25,444,590,22.56,10.67,과자
2170,루솔 유기농 현미쌀과자 사과당근,백년에프엔디,25,444,590,22.56,10.67,과자
2171,마라맛오징어해씨볼,(주)우농,202,465,540,27,7,과자
2172,마지팬,주식회사 브레젤르,110,428,1,45.05,8.47,과자
2173,말차와플,(주)초코텍,60,542,175,56.67,5,과자
2174,말차파베 다쿠아즈,자매제과팩토리,58,448,114,43.1,10.34,과자
2175,맛사랑 고추맛콘,주식회사 맛사랑,150,440,483,23.33,10,과자
2176,맛사랑 김고소아,주식회사 맛사랑,150,467,383,20,10,과자
2177,맛있는 오곡 현미칩,(주)메디언스 공장,80,396,0,1.25,8.75,과자
2178,맛있는오란다,거성제과,150,467,250,27.78,5.56,과자
2179,맛저트 커피건빵,대림종합식품,200,465,10,15,7,과자
2180,매운맛새우칩,(주)동화씨앤에프,100,531,856,8.6,1.6,과자
2181,매직뻥누룽지맛,농업회사법인 주식회사 다정성푸드,100,385,17,0,11.6,과자
2182,매콤새우칩,미찌푸드 주식회사,130,521,991,9,2,과자
2183,맥콜보리건빵,(주)금풍제과,110,432,352,21.13,10.36,과자
2184,먹물소보루,유로베이커리,10000,425,154,24.55,6.57,과자
2185,먹어바 초코,(주)크레푸드,28,454,264,17.86,14.29,과자
2186,먹어바 플레인,(주)크레푸드,28,461,286,17.86,14.29,과자
2187,먹어바 흑임자,(주)크레푸드,28,482,279,14.29,21.43,과자
2188,먹태깡 청양마요맛,(주)농심,60,467,700,31.67,6.17,과자
2189,먹태라이스칩청양마요맛,상일제과주식회사,60,557,647,3.33,6.67,과자
2190,먹태리아 나쵸칩,(주)델토리,60,500,502,2.59,7.44,과자
2191,먹태바사삭 청양마요맛,(주)델토리,60,510,784,3.9,7.82,과자
2192,먹태쌀칩청양마요맛,상일제과주식회사,60,478,927,1.67,6.67,과자
2193,먹태이토,주식회사 싱싱푸드,100,485,525,14.65,6.13,과자
2194,먹태이토 마라맛,주식회사 싱싱푸드,100,485,525,14.65,6.13,과자
2195,메깨랑~제주까까,제주담다,30,393,27,0,10,과자
2196,메밀쫀드기,리얼쫀득,420,119,165,12,3,과자
2197,멜론맛 몰트볼,(주)바프,40,523,260,48,6,과자
2198,명인조청깨범벅,강봉석조청(주)농업회사법인,80,557,52,6.97,20.64,과자
2199,명인조청콩범벅,강봉석조청(주)농업회사법인,80,441,1,11.06,23.14,과자
2200,명품 선물세트(대),(주)러블리강정,1170,484,38,23,12,과자
2201,명품 선물세트(중),(주)러블리강정,780,484,38,23,12,과자
2202,모카 라떼퐁,(주)자인,15,407,258,24.35,8.64,과자
2203,모카모카(MOCHA MOCHA),상일제과주식회사,68,529,490,8.82,1.47,과자
2204,무농약 통밀 퍼핑 시리얼,영농조합법인 산골농장,200,409,4,35.63,7.53,과자
2205,미니머랭샌드,보정당,100,462,549,22.48,7.93,과자
2206,미니미 옥수수칩,(주)푸디스,60,388,107,0.4,8,과자
2207,미니미 현미칩,(주)푸디스,60,393,124,1.3,7.8,과자
2208,미라클 뚜부과자,(주)쿠키아,50,484,403,11,7.8,과자
2209,민속촌愛오란다,(주)모애당,276,435,70,26.09,4.35,과자
2210,민트초코칩다쿠아즈,깐깐제과,40,485,133,37.5,5,과자
2211,바게트그린어니언새우칩,(주)씨월드,100,540,712,10.31,1.91,과자
2212,바게트칩황치즈,주식회사 한영식품,350,451,627,20,11,과자
2213,바나나맛 몰트볼,(주)바프,40,522,260,50,6,과자
2214,바닐라초코칩,나폴레옹 과자점,155,461,220,15,5,과자
2215,바른 연근칩,자이연팜,25,412,244,8,4,과자
2216,바른 토란칩,자이연팜,25,396,168,0,8,과자
2217,바삭고구마칩,사임당푸드영농조합법인,100,469,12,24.09,4.44,과자
2218,바삭바삭 매콤 고소한 황태킹,풍전나이스제과(주),75,547,720,9.33,4,과자
2219,바삭한 러스크 버터,주식회사 한영식품,500,520,450,14,10,과자
2220,바삭한 러스크 어니언,주식회사 한영식품,500,510,620,17,9,과자
2221,바삭한 러스크 치즈,주식회사 한영식품,500,510,890,18,9,과자
2222,바통쇼콜라,몽상클레르 코리아,26,488,123,38.46,7.69,과자
2223,바통쇼콜라F,몽상클레르 코리아,26,488,123,38.46,7.69,과자
2224,바통오랑쥬,몽상클레르 코리아,26,500,131,30.77,7.69,과자
2225,백미 떡뻥,(주)쌀과자마을,30,243,0,0,3.33,과자
2226,백세일기,(주)더비,32,516,313,28.13,6.25,과자
2227,버터골드바,홈즈 푸드 팩토리,80,497,158,38.8,3.6,과자
2228,버터골드바,하이미엘,640,48,19,2.5,0.47,과자
2229,버터링 골드,해태제과식품(주)광주공장,194,533,217,20,6.67,과자
2230,베베팝스,(주)우리식품,65,418,520,20.62,28.15,과자
2231,베이컨칩 에그인헬맛,미찌푸드 주식회사,65,500,1215,6.15,4.62,과자
2232,별미아삭,근영제과 제2공장,100,395,240,3,12,과자
2233,보리보리퐁,도울바이오푸드영농조합법인,60,385,15,44,7,과자
2234,복분자 오란다,사임당푸드영농조합법인,100,469,209,19.66,10.79,과자
2235,복숭아 다쿠아즈,자매제과팩토리,60,433,110,41.67,10,과자
2236,본 유기농쌀과자스틱 브로콜리,(주)더하이,100,389,3,1.54,8.73,과자
2237,본 유기농쌀과자스틱 자색고구마,(주)더하이,100,389,3,1.25,8.83,과자
2238,본 유기농쌀과자스틱 현미,(주)더하이,100,391,2,1.25,8.75,과자
2239,불닭 쫀드기,(주)한진식품,72,348,793,12.26,6.97,과자
2240,불닭맛쫀드기,(주)디에이치푸드농업회사법인,120,340,601,25,6,과자
2241,불닭칩스 감자칩 할라피뇨치즈맛,풍전나이스제과(주),70,493,717,5.76,4.03,과자
2242,브라우니바닐라,비비당,300,484,58,32.4,6.23,과자
2243,블랙쿡,일광제과,100,569,12,51,9,과자
2244,블랙페퍼쉬림프 새우칩,미찌푸드 주식회사,155,528,917,8.68,1.07,과자
2245,비알푸드 누룽지 시즈닝,주식회사 오늘도,40,490,129,8.15,5.79,과자
2246,비알푸드 화이트초코 누룽지,주식회사 오늘도,25,450,185,18.3,8.44,과자
2247,비타핑거팝 딸기,농업회사법인 리뉴얼라이프(주),100,378,2,1.34,8.52,과자
2248,비타핑거팝 바나나,농업회사법인 리뉴얼라이프(주),10,381,2,1.56,4.14,과자
2249,비타핑거팝 블루베리,농업회사법인 리뉴얼라이프(주),100,381,2,1.25,8.26,과자
2250,빈츠 끼리크림치즈,대륙식품(주)덕계공장,8.5,531,61,38.41,6.67,과자
2251,빌로우 크림까눌레 민트초코,바름바이오랩,60,248,48,25,3.33,과자
2252,빌로우 크림까눌레 타로,바름바이오랩,60,248,48,25,3.33,과자
2253,빠삭한 마카짱,(주)원코프,180,540,499,1.69,6.65,과자
2254,빵부장 소금빵,(주)농심,55,518,545,21.82,5.45,과자
2255,뽀로로 딸기 크리스피롤,굿프랜드푸드(주),240,525,55,10,4,과자
2256,뽀로로 치즈 크리스피롤,굿프랜드푸드(주),240,555,115,9,4,과자
2257,쁘띠몽쉘 제주 돌카롱,롯데웰푸드(주),186,463,247,31.59,6.9,과자
2258,사르르오란다,에스와이푸드,100,427,227,1.41,7.72,과자
2259,산골쌀로 만든 고소칩,주식회사 우리밀 새말공장,60,512,247,0,4.82,과자
2260,산도딸기 다쿠아즈,자매제과팩토리,60,433,110,41.67,10,과자
2261,산리오캐릭터즈 바베큐맛 새우칩,(주)델토리,175,564,846,8.66,0.86,과자
2262,삼삼오오 우리쌀 새싹삼맛 과자,청보 바이오텍,100,403,226,27.83,5.33,과자
2263,삼청동 소샌드 블루베리,(주)볼드인터내셔널,30,479,61,22.41,6.65,과자
2264,삼청동 소샌드 얼그레이,(주)볼드인터내셔널,30,482,65,22.37,6.5,과자
2265,삼청동 에그롤 혼합세트,(주)볼드인터내셔널,360,555,59,26.6,7.8,과자
2266,새우칩 갈릭맛,(주)델토리,64,586,817,9.17,1.14,과자
2267,새우칩 불닭맛,(주)델토리,64,577,1133,8.91,0.95,과자
2268,샌드100,(주)코롬방제과,220,532,95,41,6,과자
2269,샌드에이스 블루베리,훼미리식품주식회사,204,517,350,23.33,6.67,과자
2270,샌드에이스 연양갱맛,훼미리식품주식회사,204,500,367,26.67,3.33,과자
2271,샌드에이스 찐초코,훼미리식품주식회사,68,522,397,20.59,5.88,과자
2272,생감자칩 케첩맛,해태가루비(주) 제 2공장,100,567,350,3.33,6.67,과자
2273,생생감자칩 게랑드소금맛,해태가루비(주) 제 2공장,110,567,500,0,6.67,과자
2274,생생감자칩 매쉬드포테이토맛,해태가루비(주) 제 2공장,60,558,400,5,3.33,과자
2275,생생감자칩 명란마요맛,해태가루비(주) 제 2공장,100,530,330,1,5,과자
2276,생생감자칩 피자맛,해태가루비(주) 제 2공장,60,558,517,5,3.33,과자
2277,"샤인머스켓,순우유,인절미",명품디저트,120,477,58,34.76,5.85,과자
2278,서울타워 쫀득이,리얼쫀득,35,329,426,28.57,8.57,과자
2279,서주 포켓 허니버터 와플,서주제과(주),17,471,324,29.41,7.65,과자
2280,서주 허쉬 솔티카라멜 와플,서주제과(주),55,464,582,27.27,7.64,과자
2281,석류롤,굿프랜드푸드(주),100,520,80,14,6,과자
2282,설빙 크리스피롤 딸기우유맛,(주)개미식품,100,552,46,24.54,4.62,과자
2283,섬진강 김부각,섬진강부각영농조합법인,140,382,968,0,17.8,과자
2284,소금우유빼빼시에,오늘디저트,40,368,77,31.25,9.75,과자
2285,속편한 곤약쫀드기,JS푸드,200,335,445,35,5,과자
2286,솔직단백 크리스피칩 무화과호두,마늘빵집,40,440,275,15,12.5,과자
2287,솔직단백 크리스피칩 시나몬피칸,마늘빵집,40,488,300,7.5,15,과자
2288,솔티카라멜빼빼시에,오늘디저트,40,405,140,30,7.5,과자
2289,수정한과 오란다,수정한과,300,400,153,25.6,6.8,과자
2290,수제오란다,보리사랑,15,560,300,0,6.67,과자
2291,숲속에 그린칩,농업회사 법인 자연가(유)2공장,100,401,42,0.77,8.15,과자
2292,숲에서 자란 버서시오 표고과자,케이팜 주식회사,30,550,520,5.67,3.2,과자
2293,스모어와플 딸기맛,(주)초코텍,105,503,149,54.29,2.86,과자
2294,스윗버터프레첼,(주)선명농수산 대소지점,100,458,526,6.16,8.36,과자
2295,스윙칩 고수맛,(주)오리온제4청주공장,60,602,433,1.67,5,과자
2296,스윙칩 스리라차소스맛,(주)오리온제4청주공장,60,600,533,3.33,6.67,과자
2297,스테비아로맛을낸 옛뻥,굿 앤 푸드,140,196,115,1.2,6.48,과자
2298,슬림넛츠,마늘빵집,45,493,589,13.33,15.56,과자
2299,슬림넛츠 카카오,마늘빵집,45,493,500,13.33,15.56,과자
2300,시금치 떡뻥,(주)쌀과자마을,30,243,0,0,3.33,과자
2301,시나몬 크룽칩,(주)서울쿠키컴퍼니,50,466,274,36,6,과자
2302,식물성 원재료로 만든 프로틴 건빵,상일식품(주),60,470,508,13.33,11.67,과자
2303,쌀로팝 고르곤졸라,청원생명농협쌀조합공동사업법인,100,568,244,13.24,3.92,과자
2304,쌀로팝 꿀땅콩,청원생명농협쌀조합공동사업법인,100,412,321,31.33,6.64,과자
2305,쌀로팝 오리지널,청원생명농협쌀조합공동사업법인,100,580,155,10.46,3.06,과자
2306,쌀오란다,삼부자 푸른제과,35,380,49,37.14,2.86,과자
2307,쑥인절미크럼블,홈즈 푸드 팩토리,100,479,255,17.2,6.6,과자
2308,아넬라 롱떡뻥,주식회사 오늘도,30,357,2,0.65,7,과자
2309,아넬라 롱떡뻥 딸기우유,주식회사 오늘도,55,477,176,19.63,9.65,과자
2310,아넬라 롱떡뻥 유기농 바나나,주식회사 오늘도,30,391,3,1.17,8.75,과자
2311,아넬라 롱떡뻥 유기농 브로콜리,주식회사 오늘도,30,395,4,0.83,9.05,과자
2312,아넬라 롱떡뻥 유기농 사과,주식회사 오늘도,30,388,3,0.95,8.67,과자
2313,아넬라 롱떡뻥 유기농 자색고구마,주식회사 오늘도,30,391,4,0.87,8.71,과자
2314,아넬라 롱스틱 순수우유,주식회사 오늘도,55,248,23,12,5,과자
2315,아넬라 티더스 떡뻥 유기농 순수백미,그린원푸드,100,392,1,0,7.99,과자
2316,아넬라 퍼프 유기농 사과비트당근,주식회사 오늘도,25,388,3,1,8.49,과자
2317,아넬라 퍼프 유기농 푸룬,주식회사 오늘도,25,392,4,0.84,8.53,과자
2318,아미고나쵸 그랩앤고 구아카몰,(주)디에이치푸드농업회사법인,60,448,197,3.33,6.67,과자
2319,아미고나쵸 그랩앤고치즈,(주)디에이치푸드농업회사법인,60,448,197,3.33,6.67,과자
2320,아미고나쵸 치즈콤보,(주)디에이치푸드농업회사법인,60,448,197,3.33,6.67,과자
2321,알찬보리건빵,(주)금풍제과,90,430,295,16.92,9.42,과자
2322,애플시나몬오란다,춘향골사람들 영농조합법인,100,460,60,16.7,5.8,과자
2323,약과 오란다,까롱한날,40,350,3,12.5,2.5,과자
2324,약과맛쫀드기,(주)디에이치푸드농업회사법인,120,346,561,25,6,과자
2325,약콩 프로틴바,(주)엄마사랑,35,514,71,8.57,22.86,과자
2326,양파과자,엔에프푸드,10,390,3610,9,11,과자
2327,양파링 오리지널,(주)농심,80,469,688,6.25,3.5,과자
2328,양파맛 빠삭한 마카짱,(주)원코프,100,540,499,1.69,6.65,과자
2329,어떠새우,농업회사법인(주)호수,40,500,575,0,20,과자
2330,얼그레이 다쿠아즈,자매제과팩토리,60,433,110,41.67,10,과자
2331,에그프로틴바 넛츠,(주)엄마사랑,40,438,450,20,30,과자
2332,에그프로틴바 베리,(주)엄마사랑,40,425,450,17.5,30,과자
2333,에너지바 선물세트(대),(주)러블리강정,1026,456,32,21,10,과자
2334,에너지바 선물세트(중),(주)러블리강정,684,456,32,21,10,과자
2335,에쉬레버터 스퀘어 샌드,로얄제과(주),90,706,189,36.67,6.67,과자
2336,여수밤바다 건빵,(주)금풍제과,30,430,297,16.67,10,과자
2337,여주현미과자,농업회사 법인 자연가(유)2공장,100,401,42,0.77,8.15,과자
2338,영광모시곤약쫀득이,정이푸드,25,340,708,52,8,과자
2339,오곡 김부각,복내리는당산나무,40,510,408,0,15,과자
2340,오곡누룽지칩(와사비),노벨푸드,50,56,1,3,2,과자
2341,오늘의커피 모카칩,농업회사법인주식회사푸드킹,100,516,397,13.56,1.3,과자
2342,오라미 도넛오란다,넥스트플러스주식회사,240,167,78,14.81,2.15,과자
2343,오라미 도넛오란다 깨,넥스트플러스주식회사,240,176,79,14.82,2.18,과자
2344,오라미 도넛오란다 레몬,넥스트플러스주식회사,240,182,78,16.31,2.15,과자
2345,오라미 도넛오란다 초코,넥스트플러스주식회사,240,220,84,21.54,3.24,과자
2346,오라미 도넛오란다 크랜딸기,넥스트플러스주식회사,240,217,83,20.79,3.15,과자
2347,오라미 도넛오란다 피넛화이트,넥스트플러스주식회사,240,232,85,23.83,2.99,과자
2348,오란다 개성약과 C,토담 한과,100,430,8,24.3,3.3,과자
2349,오란다 개성약과 C-1,토담 한과,100,430,8,24.3,3.3,과자
2350,오란다 흑임자개성약과 D,토담 한과,100,430,8,24.3,3.3,과자
2351,오란다 흑임자개성약과 D-1,토담 한과,100,430,8,24.3,3.3,과자
2352,오란다과자,엔에프푸드,10,446,181,14,2,과자
2353,오란다반반 명품백,(주)러블리강정,280,412,91,27,5,과자
